,name,date,votes,all_votes,winner,win_difference
7482,"human explorers visit the western basitin territory and try to establish a trade agreement with them, offering gifts for peaceful relations.",2020-07-06 00:30:43.026822483+00:00,1,16,False,0
7871,fanart of fubuki from hololive,2020-08-16 22:34:35.164541116+00:00,1,7,False,0
9982,"madeline working out, looking very determined, with the hope to be stronger and taking more seriously. ",2021-03-22 02:44:11.121138440+00:00,1,33,False,0
7049,sealeen helps windstraw to brew a very special beer,2020-05-24 20:13:38.168259669+00:00,1,21,False,0
7030,carver is forced at spear point to dress like the western basitins.,2020-05-18 01:38:28.833259246+00:00,1,12,False,0
10024,double date sequel: the group have a nice dinner despite the awkwardness,2021-04-04 21:41:18.457258680+00:00,1,32,False,0
7011,traditional snow leopard celebration. something makes me think they would be bouncing off the walls doing flips and stuff,2020-05-18 01:38:28.833259246+00:00,1,13,False,0
6988,the origin to magpie’s collection.,2020-05-18 00:27:15.592963487+00:00,1,19,False,0
7009,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it ,2020-05-18 01:38:28.833259246+00:00,1,10,False,0
4348,hueyhueycoyotl from no evil getting into shenanigans with madelyn,2019-03-11 00:06:33.421477754+00:00,1,30,False,0
7995,clouded-leopard keidran noble discussing the finer things with similar company.,2020-08-24 00:54:05.487289465+00:00,1,20,False,0
7337,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-06-21 20:23:31.791617994+00:00,1,12,False,0
1905,anklet of humanification: the return of vehra,2018-02-12 01:00:54.622676335+00:00,1,20,False,0
7375,keidranified mr. nibbly and fem!sythe,2020-06-22 00:05:12.256417058+00:00,1,12,False,0
1884,"beerus the god of destruction from dragon ball in his ""hands behind back"" pose. ",2018-02-11 23:52:03.072312029+00:00,1,27,False,0
6942,the explorers study ancient wall paintings in company of tigress.,2020-05-17 21:09:33.391342356+00:00,1,22,False,0
7368,what does pet daughter look like after these two and a half years since the last time we saw her?,2020-06-21 22:25:54.960175468+00:00,1,22,False,0
1628,wrinry as a baby getting into mischief,2018-01-08 00:55:02.466771923+00:00,1,24,False,0
4709,world war ii pin-up maren as sexy french marquis resistance freedom fighter,2019-05-06 00:16:47.534407552+00:00,1,19,False,0
6926,"bird types of twokinds worlds! (penguins, owls, ravens)",2020-05-11 00:44:10.222954210+00:00,1,17,False,0
8000,red with a double edged battleaxe and the berserker's rage for which we gingers are known!,2020-08-24 00:54:05.487289465+00:00,1,14,False,0
6937,madelyn dressed up as tanya von degurechaff from the saga of tanya the evil,2020-05-11 00:44:10.222954210+00:00,1,10,False,0
6932,dance class. everyone is learning to dance,2020-05-11 00:44:10.222954210+00:00,1,12,False,0
7311,windstraw mistakes ms. nibbly for a pest in her bar and catches her. sythe notices and becomes quite anxious.,2020-06-15 03:37:11.690737707+00:00,1,13,False,0
7310,western basitins strip search carver to... um... check for weapons.  yeah.,2020-06-15 03:37:11.690737707+00:00,1,16,False,0
5202,"a norwegian forest cat keidran, dressed in viking warrior armor/garb, riding aboard a viking ship with other fellow viking cats, all sailing for war.",2019-10-13 23:15:48.215111589+00:00,1,15,False,0
10828,karen and maren switch personalities with a confused sythe in the mix,2021-06-20 21:15:24.791307600+00:00,1,22,False,0
9736,the soldier from basitin flirting learning how to flirt properly with basitins for valentines day.,2021-02-15 01:53:29.431398233+00:00,1,29,False,0
4719,smug nibbles anthro version,2019-05-06 01:32:21.199622203+00:00,1,17,False,0
9759,followup to half-dragon meetup: seraphina is flirting with sivil wrinry tries to figure out if she should feel awkward or amused about someone flirting with her clothes.,2021-02-15 01:53:29.431398233+00:00,1,24,False,0
8764,"adrakist cat-keidran maren and adrakist karen, who is happily hugging her tail.",2020-11-16 00:44:14.838964309+00:00,1,31,False,0
6563,mitzi may from lackadaisy cats,2020-04-12 21:15:43.047868213+00:00,1,16,False,0
6455,lora flying next to a modern eurofighter confused as to what it is.,2020-03-23 00:33:56.915242828+00:00,1,7,False,0
1199,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-10-16 22:42:14.504847455+00:00,1,28,False,0
4731,shelter from heavy rainfall,2019-05-06 01:32:21.199622203+00:00,1,9,False,0
12122,scarlet going out on a date with sythe and liking it to her surprise and somewhat horror,2021-11-22 00:41:04.074092985+00:00,1,27,False,0
4797,magpie reference sheet,2019-05-13 01:19:50.884795336+00:00,1,17,False,0
9520,frankenstein's monster meets red and he thinks a monster is attacking,2021-01-25 02:15:33.423059045+00:00,1,16,False,0
9529,"cow sam, freshly tagged, is up for ""his"" first milking, and on the job is non-other than brutus. brutus is excited to try something new. sam, not so much.",2021-01-25 02:15:33.423059045+00:00,1,21,False,0
11960,the main group playing squid games,2021-11-08 02:42:41.081844495+00:00,1,13,False,0
373,group a playing a card game such as poker or euchre.,2017-06-05 02:44:58.102213428+00:00,1,23,False,0
4852,tour de france à la twokinds (with characters in various states of being),2019-06-30 21:48:22.906570385+00:00,1,6,False,0
4871,the human cartographer meets the fluffy snow basitins of castle heywood.,2019-06-30 23:26:08.895335324+00:00,1,10,False,0
4842,nathan as a hunter or warrior alliance in the world of warcraft.,2019-06-30 21:48:22.906570385+00:00,1,7,False,0
607,red's templar theater troupe rehearsal,2017-07-09 23:29:42.079369894+00:00,1,49,False,0
11657,tom‘s pizza delivery - the characters from page 68 (including tom) finally enjoy a nice large pizza with extra anch-,2021-10-03 23:18:02.122877750+00:00,1,26,False,0
628,twokinds meets splatoon,2017-07-16 21:39:10.442342141+00:00,1,33,False,0
6426,squirrelfied maren: nibbly's urges take over and maren steals clothes from eric to add to the collection.,2020-03-22 23:11:23.486842138+00:00,1,22,False,0
222,nibbly kissing nekonny on the cheek,2017-05-10 02:21:09.014198916+00:00,1,21,False,0
225,keidranized nibbly nomming on scythe's tail (causing panic),2017-05-10 02:21:09.014198916+00:00,1,23,False,0
4865,"mini-dragon continuation: in her new dragon form, saraphina goes on a mini rampage: buzzing people, stealing food and setting decorative plants ablaze. ",2019-06-30 23:26:08.895335324+00:00,1,10,False,0
8433,keidran among us. templarmates argue over who is the impostor.,2020-10-05 02:41:56.772601645+00:00,1,19,False,0
5039,keidranized okami amaterasu ,2019-08-19 01:54:04.153038564+00:00,1,11,False,0
9701,the queen of the pirates going toe to toe with the queen of greed.,2021-02-14 22:13:07.503697920+00:00,1,34,False,0
9656,hide and seek with ms. nibbly! she is hidden somewhere in the picture,2021-02-08 01:15:01.376281513+00:00,1,23,False,0
11692,"human cartographers visit the fox territory, seems they were welcomed and asking them many questions about humans.",2021-10-04 03:00:58.962350374+00:00,1,26,False,0
9691,the snow leopard and female explorer visit the arctic basitin village and get to see arctic basitin's luxury resort.,2021-02-14 22:13:07.503697920+00:00,1,29,False,0
9630,good morning captain jenny -  waking up nude in her ship cabin with bottles of rum and treasure scattered around,2021-02-08 00:23:00.867468861+00:00,1,30,False,0
8799,"in honor for the twokinds podcast""",2020-11-16 02:29:22.448401523+00:00,1,16,False,0
11706,"gender swap au  : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-10-04 03:00:58.962350374+00:00,1,20,False,0
4933,older frisk and asriel (from undertale) with asriel suddenly turned into a lady and frisk getting all *flirty,2019-07-14 22:20:39.951140685+00:00,1,17,False,0
11965,"anklet of humanification - ""human vehra"" she regains memories & magical prowess.",2021-11-14 22:12:52.156335557+00:00,1,24,False,0
10831,"nibbly in her secret lair (ala superheroine) as she ""protectively"" watches over her sythe (squirrel swoon)",2021-06-20 21:15:24.791307600+00:00,1,17,False,0
9808,the chimera meets red and he thinks she's a monster attacking,2021-02-21 21:44:45.388990647+00:00,1,15,False,0
5021,a sequel to exploring tiger lands: the explorers arrive to a tiger village and are welcomed by the locals,2019-08-19 00:15:34.707355723+00:00,1,22,False,0
12079,desktop wallpaper of the gang lying next to each other like in the october 24 2021 filler page.,2021-11-21 22:41:00.075465096+00:00,1,23,False,0
879,the night king from game of thrones with wight (undead) keidran at his side,2017-08-28 01:18:28.575144199+00:00,1,16,False,0
11580,a kind gathering around the campfire between humans and keidran,2021-09-20 04:37:55.119177726+00:00,1,25,False,0
704,vulnerable little sister. maren comforting karen.,2017-07-30 22:57:43.397246745+00:00,1,31,False,0
11909,nibbs running off with the leftover halloween candy (possibly storing for winter),2021-11-08 01:37:11.515622008+00:00,1,16,False,0
5027,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-08-19 00:15:34.707355723+00:00,1,8,False,0
816,"the crew as the cast from ""odin sphere"".",2017-08-20 21:58:45.374652064+00:00,1,25,False,0
606,ephemural as dagoth ur.,2017-07-09 23:29:42.079369894+00:00,1,32,False,0
10869,"while sythe consoles wolf-maren during her current predicament, her new, traitorous tail reveals her true feelings!",2021-06-21 02:11:44.323992664+00:00,1,28,False,0
5048,"maren, in nibbly's body, swaps bodies with scythe. now maren is a wolf, nibbly is maren, and scythe is a squirrel.",2019-08-19 01:54:04.153038564+00:00,1,13,False,0
8393,keidran heavy-metal music band,2020-10-04 23:21:45.723275227+00:00,1,18,False,0
4855,toms birthday: page 92 - redrawn,2019-06-30 21:48:22.906570385+00:00,1,16,False,0
5223,"a redrawn updated version of the ""trading halves"" side comic page from way back",2019-10-14 00:29:12.406476385+00:00,1,8,False,0
5262,"red as a barbarian wielding a double bladed battleaxe. (shape wise, preferably something like the axe of agony with a longer handle...if that's not too specific...)",2019-11-03 22:48:42.405331100+00:00,1,7,False,0
5129,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templar back then,2019-10-07 00:32:09.605906098+00:00,1,6,False,0
5133,"chalchiuhtlicue ""calamity"",  from no evil",2019-10-07 00:32:09.605906098+00:00,1,7,False,0
81,keidranification: maren the kitty!,2017-04-10 02:17:30.915416832+00:00,1,38,False,0
5439,"maren in a one-piece swimsuit, with mischievous karen behind her about to drop a fish down the back of her suit.",2019-11-17 22:20:41.455981072+00:00,1,17,False,0
5376,gender/dragon curse spa! where all those affected by a curse can relax and ease the stress and chaos cause by their body shifting curses,2019-11-11 01:57:51.945433988+00:00,1,10,False,0
5392,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-11 01:57:51.945433988+00:00,1,13,False,0
5229,"mordecai heller from lackadaisy cats, drawn in tom’s art style",2019-10-14 00:29:12.406476385+00:00,1,8,False,0
9457,mzzkiti visits the planet of the sneps and takes a refreshing dip in a lake with a hunky snep.,2021-01-24 21:46:14.830651980+00:00,1,19,False,0
5382,"chalchiuhtlicue ""calamity"" from no evil",2019-11-11 01:57:51.945433988+00:00,1,4,False,0
5434,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-17 22:20:41.455981072+00:00,1,17,False,0
5166,sythe with a scythe,2019-10-13 20:15:08.518644558+00:00,1,14,False,0
176,madelyn,2017-04-24 02:51:16.015340898+00:00,1,8,False,0
9603,snow leopard male kiss female human explorer (in front of bonfire with both dressed for their 'bonding' aka wedding). ,2021-02-07 22:50:41.202700005+00:00,1,29,False,0
5146,anthro nibbly getting help from sythe after getting her head stuck in a carved pumpkin,2019-10-07 00:32:09.605906098+00:00,1,20,False,0
168,adira,2017-04-24 02:51:16.015340898+00:00,1,8,False,0
5218,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-10-14 00:29:12.406476385+00:00,1,7,False,0
11843,modern au: morning commute scene at new edinmire train station,2021-11-07 21:41:39.711915110+00:00,1,28,False,0
8490,"after getting hired by amelia, windstraw has to pour drinks because the place is understaffed, but she struggles due to her size",2020-10-11 22:17:56.637093837+00:00,1,25,False,0
5153,albion alabaster is sent on a “cultural exchange” mission to the west. ,2019-10-13 20:15:08.518644558+00:00,1,13,False,0
11917,"sequel to wolf maren nuzzle, maren wakes up next to sythe with a shocked expression, and sythe is peacefully sleeping.",2021-11-08 01:37:11.515622008+00:00,1,32,False,0
8489,"in the prohibition era, detectives sythe and keiser pore through files of information in their smoke-filled office, running off a diet of cold coffee and stale donuts.",2020-10-11 22:17:56.637093837+00:00,1,24,False,0
169,karen,2017-04-24 02:51:16.015340898+00:00,1,5,False,0
5182,team a find themselves out at sea on eric's boat being chased by a scary ghost ship in a horrible storm.,2019-10-13 21:48:35.977927101+00:00,1,13,False,0
5122,"a tiger huntress makes first contact with humans, by sneaking into a human tavern in the night. the owner tries repeatedly to whack her with a broom whilst the huntress tries to calm her down.",2019-10-06 23:16:47.926935096+00:00,1,20,False,0
5371,eris is traveling to catch several critters to fulfill the frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-11-11 00:21:52.783873324+00:00,1,4,False,0
5386,what if: sealeen & lynn family portrait,2019-11-11 01:57:51.945433988+00:00,1,10,False,0
9555,shave a basitin,2021-01-25 04:07:26.042456475+00:00,1,21,False,0
5361,a sequel to lingerie proposal,2019-11-11 00:21:52.783873324+00:00,1,19,False,0
11820,"modern sythe - bike continuation:  sythe (during what seems to be his world bicycling tour) takes a look over his shoulder and finds that he and nibbly attracted a following, forrest gump style.",2021-10-11 03:52:39.165072491+00:00,1,21,False,0
5284,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-04 00:07:39.763783951+00:00,1,11,False,0
8402,let’s play a game of hide and seek with ms. nibbly! she is hidden somewhere in the picture,2020-10-05 01:17:03.354470477+00:00,1,17,False,0
371,albion & cornelius in happier times,2017-06-05 02:44:58.102213428+00:00,1,20,False,0
10859,soldiers of the wolf army attempt to put on captured human armor. (failing epicly),2021-06-20 23:55:06.909045035+00:00,1,22,False,0
11791,modern kitty maren and kitty karen out enjoying the fall leaves with sythe,2021-10-11 01:30:11.343082427+00:00,1,19,False,0
4815,eris is traveling to catch several critters to fulfill their frankenstein project.,2019-06-30 20:06:37.531555765+00:00,1,12,False,0
5101,scythe and maren body swap while at a ball. maren feels itchy and scythe feels naked without his fur.,2019-10-06 21:48:18.355421967+00:00,1,17,False,0
5328,"transformation sequence of a human changing into adrakist ,after that into a dragon(with percentage how much the person is a dragon).",2019-11-10 21:39:54.593753470+00:00,1,15,False,0
679,sythe's bad fur day: nibbly's revenge sythe in poodle cut,2017-07-30 19:49:23.936905694+00:00,1,40,False,0
5340,"sythe misreads a vial a totally trustworthy stranger gave him. it turns him into a squirrel; no one knows, no one can understand him, but to mrs. nibbly, it’s christmas. ",2019-11-10 21:39:54.593753470+00:00,1,17,False,0
6483,the party dungeon crawling,2020-04-05 20:54:01.045013954+00:00,1,23,False,0
9448,alternate universe: nibbly the squirrel keidran diplomat and her cute wolf buddy mr. sythe,2021-01-24 21:46:14.830651980+00:00,1,33,False,0
8488,keidran raised by real wolves or a wolf raised as a keidran,2020-10-11 22:17:56.637093837+00:00,1,21,False,0
67,twokinds cast as mass effect andromeda cast,2017-04-10 00:37:59.571059039+00:00,1,32,False,0
5460,our intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-11-18 00:26:53.059263870+00:00,1,17,False,0
319,[database error] discovers the (op) power of the furious power fist from fallout 4,2017-05-22 01:01:52.212105333+00:00,1,31,False,0
11858,wolf-maren is way too intense for the advances of eric's artistic vision.,2021-11-07 21:41:39.711915110+00:00,1,30,False,0
5422,more dragons! like a hierarchy map.,2019-11-17 22:20:41.455981072+00:00,1,23,False,0
9507,brutus is a good boi who deserves all the love,2021-01-25 02:15:33.423059045+00:00,1,22,False,0
8342,remus and romulus dressed as gemini spark from megaman starforce. ,2020-09-21 00:49:46.741267648+00:00,1,10,False,0
5322,sealeen finally falls out of the manor tree! luckily she's caught by lynn,2019-11-04 02:05:35.654934843+00:00,1,10,False,0
6461,"""grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it	""",2020-03-23 00:33:56.915242828+00:00,1,8,False,0
5918,legosi and haru from beastars dancing together,2020-01-13 02:28:29.480761331+00:00,1,10,False,0
5930,"the ""that 2 a.m fresh air"" youtube music video photo but with the gang.",2020-01-26 21:10:36.773331467+00:00,1,7,False,0
5934,[cosplay] maren as carmen sandiego.,2020-01-26 21:10:36.773331467+00:00,1,21,False,0
6623,"sam asks colin for help getting a book from a high shelf. much to her surprise, colin helps by lifting sam up instead of getting the book down. ",2020-04-12 23:58:02.835450050+00:00,1,21,False,0
6061,"sythe and mrs. nibbly meet their alternate universe counterparts, where mrs. nibbly is the keidran and sythe is the animal pet",2020-02-16 23:59:36.758197785+00:00,1,23,False,0
1391,a wolf assassin practicing wolfen swordsmanship.,2017-11-12 23:17:14.254945839+00:00,1,48,False,0
1217,the masks possess some of the main cast and throw themselves a halloween party!,2017-10-17 00:04:41.882246383+00:00,1,28,False,0
11520,mzzkiti taking a shower under a waterfall while on shore leave.,2021-09-20 00:07:54.659111387+00:00,1,25,False,0
5942,"“baby nibbly”: sythe finds a special hag stone that allows the holder to see what their subject looked like as a baby; out of curiosity, he points it at nibbly",2020-01-26 21:10:36.773331467+00:00,1,18,False,0
10640,"g-swap au  : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-06-07 02:22:39.990393840+00:00,1,21,False,0
9189,"hide and seek with ms. nibbly, she is hiding somewhere in the picture!",2020-12-20 23:44:57.789217061+00:00,1,24,False,0
5888,legosi and haru from “beastars”.,2020-01-13 01:18:06.959888930+00:00,1,13,False,0
9168,frankensteins monster meets red and helps decorate the mansion,2020-12-20 23:44:57.789217061+00:00,1,18,False,0
1234,alice reed dressed up as a witch for halloween.,2017-10-22 20:13:43.642304198+00:00,1,43,False,0
11473,"chimera plays twister, her detachable limbs giving her a significant advantage.",2021-09-13 02:46:18.647019657+00:00,1,28,False,0
1589,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-12-18 01:11:41.945103856+00:00,1,30,False,0
5881,"our northern explorer sinks chest deep in snow.  the snow leopards have a laugh, as their large paws prevent such things.",2020-01-12 23:43:53.415429989+00:00,1,24,False,0
11454,"gender swap au  : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-09-13 01:15:50.661559308+00:00,1,22,False,0
11444,"portrait of amelia riftwall like ""adira practice painting""",2021-09-13 01:15:50.661559308+00:00,1,26,False,0
5916,karen acting like your standard “i-wanna-see-your manager” karen to some templar guards,2020-01-13 02:28:29.480761331+00:00,1,14,False,0
1461,captain olia from voltron,2017-11-26 21:04:59.761970510+00:00,1,19,False,0
1252,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-10-22 22:18:03.917222648+00:00,1,28,False,0
6277,"a pinup of loona in hell from ""helluva boss""",2020-03-09 01:02:15.533083341+00:00,1,7,False,0
6609,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-04-12 23:58:02.835450050+00:00,1,15,False,0
11372,"wolf maren nuzzling sythe, telling him it’s purely out of instinct.",2021-09-06 04:00:32.176678542+00:00,1,26,False,0
8532,a very squirrel sythe,2020-10-12 00:51:40.585081290+00:00,1,19,False,0
8895,"eric attempts to sneak onto the couple's retreat boat through a disguise, only to caught when he passes through the anti-magic field at check-in",2020-11-23 02:02:25.533239750+00:00,1,20,False,0
11449,sam and collin head out for some fun at a fair ground. time for a friendly competition to determine who is better at knocking the cans off.,2021-09-13 01:15:50.661559308+00:00,1,27,False,0
6067,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-02-17 01:05:45.804426800+00:00,1,10,False,0
6605,eric ref sheet,2020-04-12 23:58:02.835450050+00:00,1,17,False,0
1492,nibs and sythe reenact darth vader revealing he is luke's father,2017-12-10 21:15:21.171180463+00:00,1,43,False,0
1516,karen as the kitsune legend yumiko from brawlhalla,2017-12-10 22:27:17.769030883+00:00,1,19,False,0
11375,"female keidran and male human from ""notable civilizations"" on a date.",2021-09-06 04:00:32.176678542+00:00,1,19,False,0
9075,stolas and octavia goetia from helluva boss.,2020-12-14 00:53:53.467701093+00:00,1,19,False,0
6113,"our northern explorer sinks chest deep in snow.  the snow leopards have a laugh, as their large paws prevent such things",2020-02-17 01:31:32.589611242+00:00,1,16,False,0
11406,"keiren and daniels are on patrol, miami vice style. dressed in linen suits, shades, and a fancy coupe as their ride.",2021-09-12 22:03:59.150283064+00:00,1,25,False,0
10610,"mary silverlock, as a young adult in her prime, turns into a snow wolf keidran. she uses transformation magic, in her private quarters, to test how the spell works out of morbid curiosity.",2021-06-07 00:01:38.061988710+00:00,1,24,False,0
11545,"double or nothing. sequel to scarlet returns - a second bet lost means sythe ends up taking ""scarlet"" out for dinner, and she's not enjoying it, she swears.",2021-09-20 00:07:54.659111387+00:00,1,30,False,0
9230,"nib nab crossover. responding to bloodline's topwebcomics vote incentive nibs demonstrates that her survival instincts are just fine, as are her skills at nabbing.",2020-12-21 02:35:33.336327263+00:00,1,17,False,0
6148,"the main cast dressed as disney princesses, all female",2020-02-23 22:46:34.755861565+00:00,1,11,False,0
2595,eric boops ket. she is not amused. ,2018-06-10 20:02:06.470659224+00:00,1,35,False,0
6143,eric gets feedback about his suggestions for the cast.,2020-02-23 22:46:34.755861565+00:00,1,23,False,0
11566,"windstraw rolling around acting like a kitten while amelia watches from behind bar, laughing and holding an opened bag of catnip",2021-09-20 03:43:10.907398096+00:00,1,23,False,0
11530,amelia dakimakura / body pillow design,2021-09-20 00:07:54.659111387+00:00,1,28,False,0
6233,maren and sythe as belle and the beast dancing in the ballroom from the film.,2020-03-08 21:21:14.568796233+00:00,1,9,False,0
2577,"basketball 5v5, team a v team b",2018-05-20 23:58:00.342770164+00:00,1,24,False,0
1428,gnar (lol) and stitch from lilo and stitch meet each other for the first time and form a chaotic duo.,2017-11-19 21:14:00.680232302+00:00,1,29,False,0
6220,traditional snow leopard celebration,2020-03-08 21:21:14.568796233+00:00,1,11,False,0
11940,"nibbly has her ""princess moment"", ala beauty and the beast, with sythe but it's a vivid dream. the party has never seen a squirrel hug an acorn with such a goofy look while asleep.",2021-11-08 02:42:41.081844495+00:00,1,21,False,0
9710,"mary silverlock, as a young adult in her prime, possibly before becoming grand templar, turns into a snow wolf keidran. she does this with perfect transformation magic in her private quarters, so she can test how effective the spell is.",2021-02-14 23:56:45.059357751+00:00,1,28,False,0
8672,oddly attractive deathclaw from fallout monstergirl,2020-10-25 21:50:18.546372416+00:00,1,18,False,0
6015,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious.",2020-01-27 00:50:41.363033405+00:00,1,11,False,0
12016,"the north basitin huntress finally catches that darn bunny, but her wolf companion rabbit is giving her the sad puppy-dog eyes of ""can we keep it?""",2021-11-15 00:44:53.309989299+00:00,1,32,False,0
5949,"""grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it	""",2020-01-26 23:01:01.424370699+00:00,1,11,False,0
5486,some one calls reds demon name to banish him form the world (not his cannon name).,2019-11-18 02:24:06.928006854+00:00,1,4,False,0
8794,karen finds a vuvuzela in the oasis storeroom and turns the stone guardians to dust by blowing it.,2020-11-16 02:29:22.448401523+00:00,1,16,False,0
510,tk group 1 as final fantasy 15 characters,2017-06-18 23:48:00.733812033+00:00,1,30,False,0
10946,alternate universe dj dragon prepping for the show,2021-07-04 20:27:06.907783087+00:00,1,15,False,0
11998,madelyn dressed as scout from team fortress 2 stealing the intelligence,2021-11-15 00:44:53.309989299+00:00,1,31,False,0
8920,very happy seraphina in dragon form (wags her tail very quickly),2020-11-23 02:46:32.998892769+00:00,1,24,False,0
5993,legosi and haru from beastars dancing,2020-01-27 00:11:23.820671070+00:00,1,8,False,0
11933,"cassidy catches the human male in a headlock and gives him a playful brotherly noogie, smiling and saying ""c'mere you big dork!""",2021-11-08 02:42:41.081844495+00:00,1,23,False,0
12036,all the main kitties in a great big snuggle pile/napping,2021-11-15 02:19:22.778723592+00:00,1,30,False,0
8947,captain jenny in a captain morgan pose with one foot up on a keg of rum and brandishing her cutlass.,2020-12-06 21:35:30.878208171+00:00,1,34,False,0
11686,ora fusion panicking because she isn't able to unfuse,2021-10-04 00:26:54.467537306+00:00,1,10,False,0
6437,baby nibbly ,2020-03-22 23:11:23.486842138+00:00,1,15,False,0
5953,the summoning table initiates emergency forgotten birthday procedure. maren is teleported in flowers and crashed under flowers and chocolate.,2020-01-26 23:01:01.424370699+00:00,1,20,False,0
11730,vampire lioness saria,2021-10-10 21:52:13.933335873+00:00,1,25,False,0
6617,good morning magpie,2020-04-12 23:58:02.835450050+00:00,0,15,False,0
11435,a young windstraw riding on the shoulders of a younger version of the maned wolf from stilt wolf redux,2021-09-12 23:57:23.862955229+00:00,0,22,False,0
1070,an epidemic of yawns. patient 0 (karen) already asleep.,2017-09-25 01:53:00.711611365+00:00,0,23,False,0
7839,page 55 but modern au & non-rude radiologist tom,2020-08-10 01:03:56.921922377+00:00,0,10,False,0
11926,lore moment: wolf assassins lying in wait to strike at the human’s king.,2021-11-08 01:37:11.515622008+00:00,0,29,False,0
976,"that purple-eyed sabertooth tiger diplomat being lavish and regal, just like a regular housecat",2017-09-17 22:07:51.372271938+00:00,0,43,False,0
8922,"while in edinmire sythe ends up coming into contact with a human male thief. upon seeing sythe's good looking body, the human uses a body swapping magical item to steal sythe's body.",2020-11-23 02:46:32.998892769+00:00,0,14,False,0
5200,since zombieland 2 is coming up have team a dress up as the main characters and team b as a few zombies,2019-10-13 23:15:48.215111589+00:00,0,8,False,0
6963,one of the keidran tribes introducing terrified visitors to cliff diving,2020-05-17 22:58:58.710538770+00:00,0,19,False,0
1283,leone in her beast form from akame ga kill.,2017-10-23 00:48:23.629941579+00:00,0,19,False,0
1354,bagi and ryu from bagi: monster of mighty nature,2017-11-12 21:21:32.902575988+00:00,0,25,False,0
6979,sythe has his sandcastle destroyed by mrs nibbly bursting form it,2020-05-17 22:58:58.710538770+00:00,0,18,False,0
9028,eric walks in on the morning after the party scene,2020-12-07 03:24:00.506600623+00:00,0,16,False,0
11457,tom‘s pizza delivery - the characters from page 68 (including tom) finally enjoy a nice large pizza with extra anch-,2021-09-13 01:15:50.661559308+00:00,0,21,False,0
5222,"a future where sythe is applying to be an official diplomat, and the examiner questions his cv for listing ""tom's teach yourself human spelling in 24 hours"" course.",2019-10-14 00:29:12.406476385+00:00,0,8,False,0
7084,the tigers and the explorers defend their village against a human attack,2020-05-24 22:41:01.279010468+00:00,0,13,False,0
7107,basitan ambassadors finding the human's kedrian fur trade in the market.,2020-05-24 22:41:01.279010468+00:00,0,14,False,0
7567,'meet me in the sunlight' remake,2020-07-13 02:08:37.428424217+00:00,0,14,False,0
2120,remember me from the movie coco.,2018-03-18 21:03:47.290381912+00:00,0,26,False,0
7058,"madelyn procures magpie to assist in her new coffee brand, mad lads roast - “beans as strong as the king herself”",2020-05-24 21:37:30.425027351+00:00,0,14,False,0
7548,page 55 but modern au and non-rude radiologist tom,2020-07-13 00:20:37.437319882+00:00,0,16,False,0
9945,fanart of ori and the blind forest.,2021-03-21 23:42:59.864908997+00:00,0,25,False,0
7640,catra from she-ra and the princesses of power,2020-07-13 04:05:08.986907382+00:00,0,11,False,0
6995,"bird types of twokinds worlds! (penguins, owls, ravens)",2020-05-18 00:27:15.592963487+00:00,0,13,False,0
8016,portrait of amelia riftwall,2020-08-24 00:54:05.487289465+00:00,0,16,False,0
9032,weresnep maren prepares for the holidays.,2020-12-07 03:24:00.506600623+00:00,0,27,False,0
2339,red in his original style rocking out to some metal. \m/,2018-04-22 22:27:00.794957776+00:00,0,36,False,0
5277,"adult karen shopping with maren, trying to find clothes that suit her increasingly odd mismatch of body parts.",2019-11-03 22:48:42.405331100+00:00,0,13,False,0
